Ticker,Sector,Industry
GODFRYPHLP.NS,Consumer Non-Durables,Tobacco
GODIGIT.NS,Finance,Multi-Line Insurance
GODREJAGRO.NS,Process Industries,Agricultural Commodities/Milling
GODREJCP.NS,Consumer Non-Durables,Household/Personal Care
GODREJIND.NS,Process Industries,Agricultural Commodities/Milling
GODREJPROP.NS,Finance,Real Estate Development
GOKEX.NS,Consumer Non-Durables,Apparel/Footwear
GOKUL.NS,Process Industries,Agricultural Commodities/Milling
GOKULAGRO.NS,Process Industries,Agricultural Commodities/Milling
GOLDENTOBC.NS,Finance,Real Estate Development
GOLDIAM.NS,Consumer Durables,Other Consumer Specialties
GOLDKART.NS,Retail Trade,Specialty Stores
GOLDSTAR.NS,Producer Manufacturing,Electrical Products
GOLDTECH.NS,Technology Services,Information Technology Services
GOODLUCK.NS,Non-Energy Minerals,Steel
GOODYEAR.NS,Consumer Durables,Automotive Aftermarket
GOPAL.NS,Consumer Non-Durables,Food: Specialty/Candy
GOYALALUM.NS,Distribution Services,Wholesale Distributors
GOYALSALT.NS,Consumer Non-Durables,Food: Specialty/Candy
GPECO.NS,Distribution Services,Wholesale Distributors
GPIL.NS,Non-Energy Minerals,Steel
GPPL.NS,Transportation,Marine Shipping
GPTHEALTH.NS,Health Services,Hospital/Nursing Management
GPTINFRA.NS,Industrial Services,Engineering & Construction
GRADIENTE.NS,Commercial Services,Advertising/Marketing Services
GRANDOAK.NS,Finance,Finance/Rental/Leasing
GRANULES.NS,Health Technology,Pharmaceuticals: Other
GRAPHISAD.NS,Commercial Services,Advertising/Marketing Services
GRAPHITE.NS,Process Industries,Industrial Specialties
GRASIM.NS,Non-Energy Minerals,Construction Materials
GRAUWEIL.NS,Process Industries,Chemicals: Specialty
GRAVISSHO.NS,Consumer Services,Hotels/Resorts/Cruise lines
GRAVITA.NS,Non-Energy Minerals,Other Metals/Minerals
GRCL.NS,Producer Manufacturing,Miscellaneous Manufacturing
GREAVESCOT.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
GREENCHEF.NS,Consumer Durables,Electronics/Appliances
GREENLAM.NS,Non-Energy Minerals,Forest Products
GREENLEAF.NS,Industrial Services,Engineering & Construction
GREENPANEL.NS,Non-Energy Minerals,Forest Products
GREENPLY.NS,Producer Manufacturing,Building Products
GREENPOWER.NS,Utilities,Electric Utilities
GRETEX.NS,Consumer Non-Durables,Apparel/Footwear
GRINDWELL.NS,Process Industries,Industrial Specialties
GRINFRA.NS,Industrial Services,Engineering & Construction
GRMOVER.NS,Process Industries,Agricultural Commodities/Milling
GROBTEA.NS,Consumer Non-Durables,Food: Major Diversified
GROWW.NS,Miscellaneous,Investment Trusts/Mutual Funds
GRPLTD.NS,Producer Manufacturing,Miscellaneous Manufacturing
GRSE.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
GRWRHITECH.NS,Process Industries,Chemicals: Specialty
GSFC.NS,Process Industries,Chemicals: Agricultural
GSLSU.NS,Non-Energy Minerals,Construction Materials
GSMFOILS.NS,Non-Energy Minerals,Aluminum
GSPCROP.NS,Process Industries,Chemicals: Agricultural
GSS.NS,Technology Services,Information Technology Services
GSTL.NS,Distribution Services,Electronics Distributors
GTECJAINX.NS,Commercial Services,Miscellaneous Commercial Services
GTL.NS,Technology Services,Information Technology Services
GTLINFRA.NS,Industrial Services,Engineering & Construction
GTPL.NS,Communications,Specialty Telecommunications
GUFICBIO.NS,Health Technology,Pharmaceuticals: Major
GUJALKALI.NS,Process Industries,Chemicals: Specialty
GUJAPOLLO.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
GUJENERGY.NS,Utilities,Gas Distributors
GUJRAFFIA.NS,Producer Manufacturing,Miscellaneous Manufacturing
GUJTHEM.NS,Health Technology,Pharmaceuticals: Major
GULFOILLUB.NS,Energy Minerals,Oil Refining/Marketing
GULFPETRO.NS,Energy Minerals,Oil Refining/Marketing
GULPOLY.NS,Consumer Non-Durables,Food: Specialty/Candy
GURUNANAK.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
GVKPIL.NS,Industrial Services,Engineering & Construction
GVPIL.NS,Industrial Services,Engineering & Construction
GVPTECH.NS,Commercial Services,Miscellaneous Commercial Services
GVT&D.NS,Producer Manufacturing,Electrical Products
GYFTR.NS,Finance,Investment Banks/Brokers
HAL.NS,Electronic Technology,Aerospace & Defense
HALDER.NS,Distribution Services,Food Distributors
HALDYNGL.NS,Process Industries,Containers/Packaging
HALEOSLABS.NS,Health Technology,Biotechnology
HAMPTON.NS,Finance,Investment Banks/Brokers
HAPPSTMNDS.NS,Technology Services,Data Processing Services
HAPPY.NS,Producer Manufacturing,Auto Parts: OEM
HAPPYFORGE.NS,Producer Manufacturing,Metal Fabrication
HARDWYN.NS,Distribution Services,Wholesale Distributors
HARIOMPIPE.NS,Non-Energy Minerals,Steel
HARRMALAYA.NS,Process Industries,Agricultural Commodities/Milling
HARSHA.NS,Producer Manufacturing,Metal Fabrication
HATHWAY.NS,Consumer Services,Cable/Satellite TV
HATSUN.NS,Consumer Non-Durables,Food: Meat/Fish/Dairy
HAVELLS.NS,Producer Manufacturing,Electrical Products
HAVISHA.NS,Distribution Services,Wholesale Distributors
HAWKINCOOK.NS,Producer Manufacturing,Miscellaneous Manufacturing
HAZOOR.NS,Finance,Real Estate Development
HBESD.NS,Consumer Services,Hotels/Resorts/Cruise lines
HBLENGINE.NS,Producer Manufacturing,Electrical Products
HBPOR.NS,Finance,Investment Banks/Brokers
HBSL.NS,Finance,Investment Banks/Brokers
HCC.NS,Industrial Services,Engineering & Construction
HCG.NS,Health Services,Hospital/Nursing Management
HCLTECH.NS,Technology Services,Information Technology Services
HCL_INSYS.NS,Technology Services,Information Technology Services
HDBFS.NS,Finance,Finance/Rental/Leasing
HDFCAMC.NS,Finance,Investment Managers
HDFCBANK.NS,Finance,Major Banks
HDFCLIFE.NS,Finance,Multi-Line Insurance
HDIL.NS,Finance,Real Estate Development
HEADSUP.NS,Retail Trade,Apparel/Footwear Retail
HEALTHX.NS,Retail Trade,Internet Retail
HECPROJECT.NS,Industrial Services,Engineering & Construction
HEG.NS,Electronic Technology,Electronic Components
HEIDELBERG.NS,Non-Energy Minerals,Construction Materials
HEMIPROP.NS,Finance,Real Estate Development
HERANBA.NS,Process Industries,Chemicals: Agricultural
HERITGFOOD.NS,Consumer Non-Durables,Food: Meat/Fish/Dairy
HEROMOTOCO.NS,Consumer Durables,Motor Vehicles
HESTERBIO.NS,Health Technology,Pharmaceuticals: Major
HEXAGON.NS,Health Technology,Pharmaceuticals: Major
HEXATRADEX.NS,Distribution Services,Wholesale Distributors
HEXT.NS,Technology Services,Packaged Software
HFCL.NS,Producer Manufacturing,Electrical Products
HGINFRA.NS,Industrial Services,Engineering & Construction
HGM.NS,Technology Services,Data Processing Services
HGS.NS,Commercial Services,Miscellaneous Commercial Services
HIGREEN.NS,Industrial Services,Environmental Services
HIKAL.NS,Health Technology,Pharmaceuticals: Major
HILINFRA.NS,Transportation,Other Transportation
HILTON.NS,Producer Manufacturing,Metal Fabrication
HIMATSEIDE.NS,Process Industries,Textiles
HINDADH.NS,Process Industries,Industrial Specialties
HINDALCO.NS,Non-Energy Minerals,Other Metals/Minerals
HINDALUMI.NS,Non-Energy Minerals,Aluminum
HINDCOMPOS.NS,Producer Manufacturing,Auto Parts: OEM
HINDCON.NS,Non-Energy Minerals,Construction Materials
HINDCOPPER.NS,Non-Energy Minerals,Other Metals/Minerals
HINDOILEXP.NS,Energy Minerals,Integrated Oil
HINDPETRO.NS,Energy Minerals,Oil Refining/Marketing
HINDUNILVR.NS,Consumer Non-Durables,Household/Personal Care
HINDWAREAP.NS,Producer Manufacturing,Building Products
HINDZINC.NS,Non-Energy Minerals,Other Metals/Minerals
HIRECT.NS,Producer Manufacturing,Electrical Products
HISARMETAL.NS,Non-Energy Minerals,Steel
HITECH.NS,Non-Energy Minerals,Steel
HITECHCORP.NS,Producer Manufacturing,Miscellaneous Manufacturing
HITECHGEAR.NS,Producer Manufacturing,Auto Parts: OEM
HLEGLAS.NS,Producer Manufacturing,Industrial Machinery
HLVLTD.NS,Consumer Services,Hotels/Resorts/Cruise lines
HMAAGRO.NS,Distribution Services,Food Distributors
HMT.NS,Producer Manufacturing,Industrial Machinery
HMVL.NS,Consumer Services,Publishing: Newspapers
HNDFDS.NS,Consumer Non-Durables,Food: Specialty/Candy
HOACFOODS.NS,Process Industries,Agricultural Commodities/Milling
HOLMARC.NS,Electronic Technology,Electronic Equipment/Instruments
HOMEFIRST.NS,Finance,Finance/Rental/Leasing
HOMESFY.NS,Technology Services,Internet Software/Services
HONASA.NS,Retail Trade,Specialty Stores
HONAUT.NS,Electronic Technology,Electronic Equipment/Instruments
HONDAPOWER.NS,Producer Manufacturing,Electrical Products
HORIZONIND.NS,Finance,Real Estate Development
HPAL.NS,Non-Energy Minerals,Construction Materials
HPIL.NS,Process Industries,Chemicals: Specialty
HPL.NS,Electronic Technology,Electronic Equipment/Instruments
HPTL.NS,Distribution Services,Wholesale Distributors
HRHNEXT.NS,Commercial Services,Miscellaneous Commercial Services
HRYNSHP.NS,Distribution Services,Wholesale Distributors
HSCL.NS,Process Industries,Industrial Specialties
HTEL.NS,Producer Manufacturing,Industrial Machinery
HTMEDIA.NS,Consumer Services,Publishing: Newspapers
HUBTOWN.NS,Finance,Real Estate Development
HUDCO.NS,Finance,Finance/Rental/Leasing
HUHTAMAKI.NS,Process Industries,Containers/Packaging
HVAX.NS,Producer Manufacturing,Building Products
HYBRIDFIN.NS,Finance,Investment Banks/Brokers
HYUNDAI.NS,Consumer Durables,Motor Vehicles
IBLFL.NS,Finance,Finance/Rental/Leasing
IBULLSLTD.NS,Finance,Real Estate Development
ICDSLTD.NS,Finance,Finance/Rental/Leasing
ICELCO.NS,Electronic Technology,Semiconductors
ICEMAKE.NS,Producer Manufacturing,Industrial Machinery
ICICIAMC.NS,Finance,Investment Managers
ICICIBANK.NS,Finance,Regional Banks
ICICIGI.NS,Finance,Specialty Insurance
ICICIPRULI.NS,Finance,Life/Health Insurance
ICIL.NS,Process Industries,Textiles
ICRA.NS,Commercial Services,Financial Publishing/Services
IDBI.NS,Finance,Major Banks
IDEA.NS,Communications,Wireless Telecommunications
IDEAFORGE.NS,Electronic Technology,Aerospace & Defense
IDEALTECHO.NS,Process Industries,Containers/Packaging
IDENTICAL.NS,Consumer Services,Movies/Entertainment
IDFCFIRSTB.NS,Finance,Regional Banks
IEML.NS,Process Industries,Chemicals: Major Diversified
IEX.NS,Finance,Investment Banks/Brokers
IFBAGRO.NS,Consumer Non-Durables,Beverages: Alcoholic
IFBIND.NS,Consumer Durables,Electronics/Appliances
IFCI.NS,Finance,Finance/Rental/Leasing
IFGLEXPOR.NS,Producer Manufacturing,Industrial Machinery
IGARASHI.NS,Producer Manufacturing,Auto Parts: OEM
IGCL.NS,Process Industries,Chemicals: Agricultural
IGIL.NS,Commercial Services,Miscellaneous Commercial Services
IGL.NS,Utilities,Gas Distributors
IGPL.NS,Process Industries,Chemicals: Specialty
IIFL.NS,Finance,Finance/Rental/Leasing
IIFLCAPS.NS,Finance,Investment Banks/Brokers
IITL.NS,Finance,Financial Conglomerates
IKIO.NS,Producer Manufacturing,Electrical Products
IKS.NS,Commercial Services,Miscellaneous Commercial Services
IL&FSENGG.NS,Industrial Services,Engineering & Construction
IL&FSTRANS.NS,Industrial Services,Engineering & Construction
IMAGICAA.NS,Consumer Services,Movies/Entertainment
IMFA.NS,Non-Energy Minerals,Other Metals/Minerals
IMPAL.NS,Distribution Services,Wholesale Distributors
IMPEXFERRO.NS,Non-Energy Minerals,Other Metals/Minerals
INA.NS,Electronic Technology,Semiconductors
INCREDIBLE.NS,Non-Energy Minerals,Steel
INDBANK.NS,Finance,Investment Banks/Brokers
INDGN.NS,Health Technology,Pharmaceuticals: Major
INDHOTEL.NS,Consumer Services,Hotels/Resorts/Cruise lines
INDIACEM.NS,Non-Energy Minerals,Construction Materials
INDIAGLYCO.NS,Process Industries,Chemicals: Specialty
INDIAMART.NS,Retail Trade,Internet Retail
INDIANB.NS,Finance,Major Banks
INDIANCARD.NS,Producer Manufacturing,Industrial Machinery
INDIANHUME.NS,Producer Manufacturing,Building Products
INDIASHLTR.NS,Finance,Finance/Rental/Leasing
INDIFRA.NS,Electronic Technology,Semiconductors
INDIGO.NS,Transportation,Airlines
INDIGOPNTS.NS,Process Industries,Industrial Specialties
INDIGRID.NS,Finance,Financial Conglomerates
INDIQUBE.NS,Finance,Real Estate Development
INDNIPPON.NS,Producer Manufacturing,Auto Parts: OEM
INDOAMIN.NS,Process Industries,Chemicals: Major Diversified
INDOBORAX.NS,Process Industries,Chemicals: Specialty
INDOCO.NS,Health Technology,Pharmaceuticals: Major
INDOFARM.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
INDOKEM.NS,Process Industries,Industrial Specialties
INDOMIM.NS,Producer Manufacturing,Industrial Machinery
INDORAMA.NS,Process Industries,Textiles
INDOSTAR.NS,Finance,Finance/Rental/Leasing
INDOTECH.NS,Producer Manufacturing,Electrical Products
INDOTHAI.NS,Finance,Investment Banks/Brokers
INDOUS.NS,Process Industries,Agricultural Commodities/Milling
INDOWIND.NS,Utilities,Electric Utilities
INDPRUD.NS,Finance,Investment Banks/Brokers
INDRAMEDCO.NS,Health Services,Hospital/Nursing Management
INDSWFTLAB.NS,Health Technology,Pharmaceuticals: Major
INDTERRAIN.NS,Consumer Non-Durables,Apparel/Footwear
INDUSINDBK.NS,Finance,Major Banks
INDUSINVIT.NS,Finance,Real Estate Investment Trusts
INDUSTOWER.NS,Finance,Finance/Rental/Leasing
INFINIUM.NS,Health Technology,Pharmaceuticals: Major
INFLUX.NS,Health Technology,Pharmaceuticals: Other
INFOBEAN.NS,Technology Services,Packaged Software
INFOLLION.NS,Commercial Services,Commercial Printing/Forms
INFOMEDIA.NS,Consumer Services,Publishing: Books/Magazines
INFY.NS,Technology Services,Information Technology Services
INGERRAND.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
INM.NS,Producer Manufacturing,Industrial Conglomerates
INNOMET.NS,Non-Energy Minerals,Steel
INNOVACAP.NS,Health Technology,Pharmaceuticals: Major
INNOVANA.NS,Technology Services,Packaged Software
INNOVISION.NS,Transportation,Other Transportation
INOXGREEN.NS,Utilities,Alternative Power Generation
INOXINDIA.NS,Producer Manufacturing,Industrial Machinery
INOXWIND.NS,Producer Manufacturing,Electrical Products
INSECTICID.NS,Process Industries,Chemicals: Agricultural
INSPIRE.NS,Consumer Services,Movies/Entertainment
INSPIRISYS.NS,Technology Services,Information Technology Services
INTEGRITY.NS,Industrial Services,Engineering & Construction
INTELLECT.NS,Technology Services,Packaged Software
INTENTECH.NS,Technology Services,Information Technology Services
INTERARCH.NS,Producer Manufacturing,Building Products
INTLCONV.NS,Producer Manufacturing,Miscellaneous Manufacturing
INVENTURE.NS,Finance,Investment Banks/Brokers
INVICTA.NS,Health Services,Medical/Nursing Services
INVPRECQ.NS,Producer Manufacturing,Metal Fabrication
IOB.NS,Finance,Major Banks
IOC.NS,Energy Minerals,Integrated Oil
IOLCP.NS,Process Industries,Chemicals: Specialty
IONEXCHANG.NS,Producer Manufacturing,Industrial Machinery
IPCALAB.NS,Health Technology,Pharmaceuticals: Major
IPHL.NS,Process Industries,Industrial Specialties
IPL.NS,Process Industries,Chemicals: Agricultural
IPRINGLTD.NS,Producer Manufacturing,Industrial Conglomerates
IPSL.NS,Commercial Services,Personnel Services
IRB.NS,Industrial Services,Engineering & Construction
IRCON.NS,Industrial Services,Engineering & Construction
IRCTC.NS,Consumer Services,Other Consumer Services
IREDA.NS,Finance,Finance/Rental/Leasing
IRFC.NS,Finance,Finance/Rental/Leasing
IRIS.NS,Technology Services,Data Processing Services
IRISDOREME.NS,Consumer Non-Durables,Apparel/Footwear
IRMENERGY.NS,Energy Minerals,Integrated Oil
ISFT.NS,Retail Trade,Internet Retail
ISGEC.NS,Industrial Services,Engineering & Construction
ISHAN.NS,Distribution Services,Wholesale Distributors
ISHANCH.NS,Distribution Services,Wholesale Distributors
ISTLTD.NS,Producer Manufacturing,Auto Parts: OEM
ITALIANE.NS,Consumer Non-Durables,Food: Specialty/Candy
ITC.NS,Consumer Non-Durables,Tobacco
ITCHOTELS.NS,Consumer Services,Hotels/Resorts/Cruise lines
ITDC.NS,Consumer Services,Hotels/Resorts/Cruise lines
ITI.NS,Communications,Major Telecommunications
ITL.NS,Producer Manufacturing,Industrial Machinery
ITTL.NS,Consumer Durables,Automotive Aftermarket
IVALUE.NS,Technology Services,Information Technology Services
IVC.NS,Finance,Investment Banks/Brokers
IVP.NS,Process Industries,Chemicals: Specialty
IWARE.NS,Transportation,Other Transportation
IWP.NS,Consumer Non-Durables,Food: Specialty/Candy
IXIGO.NS,Technology Services,Internet Software/Services
IZMO.NS,Technology Services,Packaged Software
J&KBANK.NS,Finance,Regional Banks
JAGRAN.NS,Consumer Services,Publishing: Newspapers
JAGSNPHARM.NS,Health Technology,Pharmaceuticals: Generic
JAIBALAJI.NS,Non-Energy Minerals,Steel
JAICORPLTD.NS,Process Industries,Containers/Packaging
JAINAM.NS,Producer Manufacturing,Metal Fabrication
JAINIK.NS,Non-Energy Minerals,Aluminum
JAINREC.NS,Non-Energy Minerals,Other Metals/Minerals
JAIPURKURT.NS,Consumer Non-Durables,Apparel/Footwear
JALAN.NS,Transportation,Air Freight/Couriers
JAMNAAUTO.NS,Producer Manufacturing,Auto Parts: OEM
JARO.NS,Technology Services,Internet Software/Services
JASH.NS,Producer Manufacturing,Industrial Machinery
JAYAGROGN.NS,Process Industries,Agricultural Commodities/Milling
JAYBARMARU.NS,Distribution Services,Wholesale Distributors
JAYBEE.NS,Non-Energy Minerals,Steel
JAYESH.NS,Transportation,Air Freight/Couriers
JAYKAY.NS,Commercial Services,Miscellaneous Commercial Services
JAYNECOIND.NS,Non-Energy Minerals,Steel
JAYSREETEA.NS,Process Industries,Agricultural Commodities/Milling
JBMA.NS,Producer Manufacturing,Auto Parts: OEM
JENBURPH.NS,Health Technology,Pharmaceuticals: Major
JETFREIGHT.NS,Transportation,Airlines
JETKNIT.NS,Consumer Non-Durables,Apparel/Footwear
JEYYAM.NS,Consumer Non-Durables,Food: Major Diversified
JFLLIFE.NS,Health Technology,Pharmaceuticals: Major
JGCHEM.NS,Process Industries,Chemicals: Specialty
JHS.NS,Consumer Non-Durables,Household/Personal Care
JINDALPHOT.NS,Finance,Financial Conglomerates
JINDALPOLY.NS,Process Industries,Containers/Packaging
JINDALSAW.NS,Non-Energy Minerals,Steel
JINDALSTEL.NS,Non-Energy Minerals,Steel
JINDRILL.NS,Industrial Services,Contract Drilling
JINDWORLD.NS,Process Industries,Textiles
JIOFIN.NS,Finance,Financial Conglomerates
JISLDVREQS.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
JISLJALEQS.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
JITFINFRA.NS,Transportation,Trucking
JIWANRAM.NS,Consumer Non-Durables,Apparel/Footwear
JKCEMENT.NS,Non-Energy Minerals,Construction Materials
JKIL.NS,Industrial Services,Engineering & Construction
JKIPL.NS,Distribution Services,Wholesale Distributors
JKLAKSHMI.NS,Non-Energy Minerals,Construction Materials
JKPAPER.NS,Process Industries,Pulp & Paper
JKTYRE.NS,Consumer Durables,Automotive Aftermarket
JLHL.NS,Health Services,Hospital/Nursing Management
JMA.NS,Producer Manufacturing,Auto Parts: OEM
JMFINANCIL.NS,Finance,Investment Banks/Brokers
JNKINDIA.NS,Producer Manufacturing,Building Products
JNPR.NS,Utilities,Alternative Power Generation
JOCIL.NS,Process Industries,Chemicals: Specialty
JPOLYINVST.NS,Finance,Investment Managers
JPPOWER.NS,Utilities,Electric Utilities
JSFB.NS,Finance,Regional Banks
JSL.NS,Non-Energy Minerals,Steel
JSLL.NS,Health Services,Medical/Nursing Services
JSWCEMENT.NS,Non-Energy Minerals,Construction Materials
JSWDULUX.NS,Process Industries,Industrial Specialties
JSWENERGY.NS,Utilities,Electric Utilities
JSWHL.NS,Finance,Investment Banks/Brokers
JSWINFRA.NS,Industrial Services,Engineering & Construction
JSWSTEEL.NS,Non-Energy Minerals,Steel
JTEKTINDIA.NS,Consumer Durables,Automotive Aftermarket
JTLIND.NS,Non-Energy Minerals,Steel
JUBLCPL.NS,Process Industries,Chemicals: Agricultural
JUBLFOOD.NS,Consumer Services,Restaurants
JUBLINGREA.NS,Process Industries,Chemicals: Major Diversified
JUBLPHARMA.NS,Health Technology,Pharmaceuticals: Major
JUNIPER.NS,Consumer Services,Hotels/Resorts/Cruise lines
JUSTDIAL.NS,Technology Services,Internet Software/Services
JWL.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
JYOTHYLAB.NS,Consumer Non-Durables,Household/Personal Care
JYOTICNC.NS,Producer Manufacturing,Metal Fabrication
JYOTIGLOBL.NS,Producer Manufacturing,Miscellaneous Manufacturing
JYOTIRES.NS,Process Industries,Industrial Specialties
JYOTISTRUC.NS,Utilities,Electric Utilities
K2INFRA.NS,Industrial Services,Engineering & Construction
KABRAEXTRU.NS,Producer Manufacturing,Industrial Machinery
KAJARIACER.NS,Producer Manufacturing,Building Products
KAKATCEM.NS,Non-Energy Minerals,Construction Materials
KALAMANDIR.NS,Retail Trade,Apparel/Footwear Retail
KALANA.NS,Non-Energy Minerals,Steel
KALPATARU.NS,Finance,Real Estate Development
KALYANI.NS,Distribution Services,Wholesale Distributors
KALYANIFRG.NS,Producer Manufacturing,Auto Parts: OEM
KALYANKJIL.NS,Retail Trade,Specialty Stores
KAMAHOLD.NS,Process Industries,Industrial Specialties
KAMANWALA.NS,Finance,Real Estate Development
KAMATHOTEL.NS,Consumer Services,Hotels/Resorts/Cruise lines
KAMDHENU.NS,Non-Energy Minerals,Steel
KAMOPAINTS.NS,Process Industries,Industrial Specialties
KANANIIND.NS,Consumer Durables,Other Consumer Specialties
KANCHI.NS,Process Industries,Chemicals: Specialty
KANCOTEA.NS,Process Industries,Agricultural Commodities/Milling
KANDARP.NS,Commercial Services,Miscellaneous Commercial Services
KANORICHEM.NS,Process Industries,Chemicals: Specialty
KANPRPLA.NS,Producer Manufacturing,Miscellaneous Manufacturing
KANSAINER.NS,Process Industries,Industrial Specialties
KAPSTON.NS,Commercial Services,Miscellaneous Commercial Services
KARMAENG.NS,Utilities,Electric Utilities
KARNIKA.NS,Consumer Non-Durables,Apparel/Footwear
KARURVYSYA.NS,Finance,Regional Banks
KATARIA.NS,Producer Manufacturing,Electrical Products
KAUSHALYA.NS,Industrial Services,Engineering & Construction
KAVDEFENCE.NS,Electronic Technology,Telecommunications Equipment
KAYA.NS,Consumer Non-Durables,Household/Personal Care
KAYNES.NS,Electronic Technology,Electronic Production Equipment
KAYTEX.NS,Process Industries,Textiles
KCEIL.NS,Industrial Services,Engineering & Construction
KCK.NS,Process Industries,Agricultural Commodities/Milling
KCP.NS,Producer Manufacturing,Industrial Conglomerates
KCPSUGIND.NS,Process Industries,Agricultural Commodities/Milling
KDDL.NS,Consumer Durables,Other Consumer Specialties
KDGREEN.NS,Consumer Non-Durables,Apparel/Footwear
KDL.NS,Communications,Specialty Telecommunications
KEC.NS,Industrial Services,Engineering & Construction
KECL.NS,Producer Manufacturing,Electrical Products
KEEPLEARN.NS,Commercial Services,Miscellaneous Commercial Services
KEI.NS,Producer Manufacturing,Electrical Products
KELLTONTEC.NS,Technology Services,Packaged Software
KEN.NS,Process Industries,Textiles
KENNAMET.NS,Producer Manufacturing,Metal Fabrication
KERNEX.NS,Electronic Technology,Computer Communications
KESORAMIND.NS,Non-Energy Minerals,Construction Materials
KEYFINSERV.NS,Finance,Investment Banks/Brokers
KFINTECH.NS,Technology Services,Packaged Software
KHADIM.NS,Consumer Non-Durables,Apparel/Footwear
KHAICHEM.NS,Process Industries,Chemicals: Agricultural
KHAITANLTD.NS,Consumer Durables,Electronics/Appliances
KHANDSE.NS,Finance,Investment Banks/Brokers
KHFM.NS,Commercial Services,Miscellaneous Commercial Services
KICL.NS,Finance,Financial Conglomerates
KILITCH.NS,Health Technology,Pharmaceuticals: Major
KIMS.NS,Health Services,Hospital/Nursing Management
KINGFA.NS,Process Industries,Chemicals: Specialty
KIOCL.NS,Non-Energy Minerals,Steel
KIRANVYPAR.NS,Finance,Investment Banks/Brokers
KIRIINDUS.NS,Process Industries,Chemicals: Specialty
KIRLFER.NS,Non-Energy Minerals,Steel
KIRLOSBROS.NS,Producer Manufacturing,Industrial Machinery
KIRLOSENG.NS,Producer Manufacturing,Electrical Products
KIRLOSIND.NS,Non-Energy Minerals,Steel
KIRLPNU.NS,Producer Manufacturing,Industrial Machinery
KISSHT.NS,Finance,Finance/Rental/Leasing
KITEX.NS,Process Industries,Textiles
KJMCFIN.NS,Finance,Investment Banks/Brokers
KKCL.NS,Consumer Non-Durables,Apparel/Footwear
KKJEWELS.NS,Retail Trade,Specialty Stores
KKVAPOW.NS,Utilities,Electric Utilities
KLBRENG_B.NS,Producer Manufacturing,Industrial Machinery
KLL.NS,Transportation,Air Freight/Couriers
KMCSHIL.NS,Health Services,Hospital/Nursing Management
KMEW.NS,Producer Manufacturing,Trucks/Construction/Farm Machinery
KMSUGAR.NS,Process Industries,Agricultural Commodities/Milling
KNACK.NS,Process Industries,Containers/Packaging
KNAGRI.NS,Process Industries,Agricultural Commodities/Milling
KNRCON.NS,Industrial Services,Engineering & Construction
KODYTECH.NS,Technology Services,Packaged Software
KOHINOOR.NS,Process Industries,Agricultural Commodities/Milling
KOKUYOCMLN.NS,Consumer Durables,Tools & Hardware
KOLTEPATIL.NS,Finance,Real Estate Development
KONSTELEC.NS,Industrial Services,Engineering & Construction
KONTOR.NS,Finance,Real Estate Development
KOPRAN.NS,Health Technology,Pharmaceuticals: Major
KORE.NS,Distribution Services,Electronics Distributors
KOTAKBANK.NS,Finance,Major Banks
KOTARISUG.NS,Process Industries,Agricultural Commodities/Milling
KOTHARIPET.NS,Process Industries,Chemicals: Specialty
KOTHARIPRO.NS,Distribution Services,Wholesale Distributors
KOTIC.NS,Process Industries,Chemicals: Agricultural
KOTYARK.NS,Process Industries,Industrial Specialties
KOVAI.NS,Health Services,Hospital/Nursing Management
KPEL.NS,Utilities,Alternative Power Generation
KPIGREEN.NS,Utilities,Alternative Power Generation
KPIL.NS,Industrial Services,Engineering & Construction
KPITTECH.NS,Technology Services,Packaged Software
KPL.NS,Health Technology,Pharmaceuticals: Major
KPRMILL.NS,Consumer Non-Durables,Apparel/Footwear
KRBL.NS,Process Industries,Agricultural Commodities/Milling
KREBSBIO.NS,Health Technology,Pharmaceuticals: Major
KRIDHANINF.NS,Non-Energy Minerals,Steel
KRISHANA.NS,Process Industries,Chemicals: Agricultural
KRISHCA.NS,Producer Manufacturing,Metal Fabrication
KRISHIVAL.NS,Process Industries,Agricultural Commodities/Milling
KRISHNADEF.NS,Electronic Technology,Aerospace & Defense
KRITI.NS,Producer Manufacturing,Miscellaneous Manufacturing
KRITIKA.NS,Producer Manufacturing,Metal Fabrication
KRITINUT.NS,Process Industries,Agricultural Commodities/Milling
KRMAYURVED.NS,Health Services,Hospital/Nursing Management
KRN.NS,Producer Manufacturing,Industrial Machinery
KRONOX.NS,Process Industries,Chemicals: Specialty
KROSS.NS,Producer Manufacturing,Auto Parts: OEM
KRSNAA.NS,Health Services,Medical/Nursing Services
KRT.RR.NS,Finance,Real Estate Investment Trusts
KRYSTAL.NS,Commercial Services,Miscellaneous Commercial Services
KSB.NS,Producer Manufacturing,Industrial Machinery
KSCL.NS,Process Industries,Agricultural Commodities/Milling
KSE.NS,Process Industries,Agricultural Commodities/Milling
KSHINTL.NS,Producer Manufacturing,Electrical Products
