Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,RS_Percentile,Sector,Industry
RAMRAT.NS,534.4500122070312,602.4500122070312,-11.287243525962765,199997.1,-6.269729785102096,16.743125045413066,46.57704300158203,54.11912282424769,0.38342414060746083,539.0183387059958,519.4315409852607,461.86589904785154,438.4073205566406,374.44524002075195,84,Producer Manufacturing,Electrical Products
ASTRAMICRO.NS,1766.0,1960.0,-9.897959183673466,557793.7142857143,7.564864628949541,3.656750050692459,22.316106127949766,71.5812484819043,0.368151677041801,1716.3601324289702,1714.1233613682246,1747.30599609375,1543.6039916992188,1248.0279968261718,83,Electronic Technology,Telecommunications Equipment
GOCLCORP.NS,434.0,459.8999938964844,-5.6316578039168235,181375.408,12.043369862247433,1.3545043502157794,13.627434514848424,78.56407922265245,0.36989099899783406,415.1464975715711,409.8969359249682,405.27300048828124,384.67450134277345,329.7740007019043,83,Process Industries,Industrial Specialties
WOCKPHARMA.NS,2214.699951171875,2422.300048828125,-8.570370865355182,1248926.2261904762,16.299947192395713,15.98931197518445,14.277603259642667,69.65680325967189,0.36973859396038017,2065.825877807447,2000.4965668070936,1925.0139916992186,1840.9059899902343,1595.8419921875,83,Health Technology,Pharmaceuticals: Major
COFORGE.NS,1835.199951171875,2021.199951171875,-9.202454210042843,2836026.484126984,-6.638856551947359,0.8905965460074272,34.85203907544738,66.27857900322824,0.3648127697793226,1923.3196972017836,1888.275794901256,1717.2164233398437,1539.9177490234374,1518.0677227783203,83,Technology Services,Information Technology Services
PGIL.NS,2343.5,2539.60009765625,-7.721692003289304,145743.676,-0.19165247018739784,-3.515991015576392,44.43759630200308,60.75891662387678,0.3691248209001762,2343.972202408624,2326.8569132800644,2195.3920092773437,1929.1839111328125,1743.9340173339845,83,Consumer Non-Durables,Apparel/Footwear
TVSSRICHAK.NS,5300.0,5760.0,-7.986111111111116,15348.963855421687,-3.97855086910186,33.67298369542795,34.56557834226126,51.074627266601325,0.37136266061494316,5222.221428811682,4977.325517023641,4408.573979492187,4156.631987304688,4103.033497314453,83,Consumer Durables,Automotive Aftermarket
APARINDS.NS,17491.0,18465.0,-5.274844300027082,118940.82,-1.1919557112190726,5.171066081414222,24.18175363862265,72.46105304673634,0.37153964955442265,17338.029271380274,16968.421683195087,15521.4,14539.195,11885.39,83,Electronic Technology,Electronic Equipment/Instruments
SANGHVIMOV.NS,445.0,525.873954285097,-15.37896175045248,444037.19920318725,-2.849031359185872,-12.632169086797019,20.33372155117359,84.13314881832481,0.3694203903940402,451.5052988399266,458.1632797871828,456.6192022705078,407.49796600341796,351.0466268920898,83,Finance,Finance/Rental/Leasing
CGCL.NS,269.8500061035156,287.45001220703125,-6.122805829223454,2828570.619047619,5.241142669434229,14.689876903306075,29.53223739418629,59.56558551776083,0.3614799507296486,263.4437460342855,254.02248793920037,243.05330383300782,221.13757202148437,198.6611422729492,83,Finance,Finance/Rental/Leasing
MVGJL.NS,207.67999267578125,233.99000549316406,-11.244075473194282,97946.17269076305,27.905400579640414,20.380238541956054,44.31240872135571,40.45718369978266,0.3634318386267503,178.11397518968374,169.0084189858994,161.31279907226562,160.20989990234375,165.45904998779298,83,Retail Trade,Specialty Stores
CENTUM.NS,4366.0,4420.0,-1.2217194570135703,63477.91164658635,27.65708240504314,13.073657288194006,28.98526306071343,57.482441761528506,0.3706899532096855,3827.191539349282,3693.000578330205,3623.9429833984377,3429.38685546875,2956.065584716797,83,Electronic Technology,Electronic Components
RBA.NS,97.29000091552734,111.1500015258789,-12.469636005470097,5986640.148,-2.6710666200476796,7.824445634414623,42.96840051796915,54.64950111509101,0.3604810306630531,98.293209823026,96.72215599338823,84.59479995727538,76.89749980926514,70.14214996337891,83,Consumer Services,Restaurants
AVTNPL.NS,91.98999786376953,97.0,-5.164950655907696,164672.60483870967,-0.07603703745447943,28.819483470465123,31.17428123919217,52.02773724937808,0.3591967226185646,88.85020871670383,85.38217718260141,76.18392044067383,72.44716606140136,68.27709197998047,82,Consumer Non-Durables,Food: Specialty/Candy
FINCABLES.NS,1350.0,1364.285193926858,-1.0470826767342234,549917.2817460317,14.138111325528314,12.564730674489644,31.26212200213192,53.13545720990969,0.34559576752054216,1268.0097102347784,1238.3833124693306,1127.043768310547,1094.150864868164,945.7505364990234,82,Producer Manufacturing,Electrical Products
JYOTICNC.NS,1029.8499755859375,1058.8499755859375,-2.738820481527826,992203.0357142857,7.764343564723841,27.93167398583074,51.07084599452429,33.58193907251423,0.3511679858100151,1007.0647528392909,971.5573706868927,869.8809997558594,786.9615020751953,822.8035015869141,82,Producer Manufacturing,Metal Fabrication
EIMCOELECO.NS,2253.89990234375,2373.76648551747,-5.049636680989266,72789.54838709677,2.6646625946164404,21.8983181364927,46.14360343302295,43.845870087274584,0.36027558951576905,2213.6114270476683,2141.5155971977633,1949.7700024414062,1777.128428955078,1687.1650701904298,82,Producer Manufacturing,Trucks/Construction/Farm Machinery
DIVISLAB.NS,9527.0,9615.0,-0.915236609464376,384670.1673306773,3.329718004338389,11.056711546307628,44.11398829171933,50.130048922524885,0.3583053016622112,9254.378049950044,8975.655757496344,8089.717158203125,7364.464541015625,6797.18216796875,82,Health Technology,Pharmaceuticals: Major
SUNDRMFAST.NS,1233.9000244140625,1278.0,-3.4507023150185834,130483.664,2.423846138101271,10.041913019054638,47.62218824605322,46.96784669563634,0.35324562369691553,1218.1742415866186,1192.3502581326939,1075.9839978027344,964.6510620117188,926.7809042358399,82,Producer Manufacturing,Auto Parts: OEM
SOLARINDS.NS,22375.0,22625.0,-1.104972375690605,148034.884,11.540378863409773,18.889479277364508,30.612095984384922,52.093889831104214,0.34953118469571043,21106.999110868932,20472.05107893312,19220.4812890625,18209.299814453127,15728.016484375,82,Process Industries,Industrial Specialties
URBANCO.NS,169.10000610351562,201.17999267578125,-15.945912983487009,9628309.951219512,-1.5945008686960915,21.001793276218695,33.72875459437987,51.91807547610547,0.34926765137130283,170.4266596163897,163.78158297604864,145.95200164794923,138.2399008178711,131.28670024871826,82,Technology Services,Packaged Software
AYE.NS,182.00999450683594,197.2899932861328,-7.744943635907598,1853304.7394366197,6.004657974281513,2.287283359327752,29.79391004223779,61.313472970927975,0.34521484670336233,179.24508108900244,176.6453672685591,172.64179962158204,160.15609962463378,,82,Finance,Finance/Rental/Leasing
ORIENTHOT.NS,140.57000732421875,148.78278132938067,-5.5199761234333895,807204.203187251,1.384791570324806,11.457345593840241,36.70889269295519,55.541939561080596,0.35659391908119326,139.31517511485987,137.30288531989427,134.3934895324707,120.62459503173828,111.28383777618409,82,Consumer Services,Hotels/Resorts/Cruise lines
GIPCL.NS,202.80999755859375,211.7100067138672,-4.203867967045172,417687.88047808764,2.0170998215688796,23.116616778184373,30.30711793493015,52.50017984924331,0.3491724065797014,199.48834194968435,191.29234373210508,172.57979919433595,165.307099609375,154.94709995269776,82,Utilities,Electric Utilities
RGL.NS,148.0,159.0,-6.91823899371069,1702239.9601593625,8.060742366344398,26.744886747231035,44.15116649409436,39.58313845505585,0.35233656916331296,142.0044783291435,136.09109849633325,124.97639953613282,115.29759956359864,115.17464973449707,82,Consumer Durables,Other Consumer Specialties
SOLARA.NS,694.5,712.0,-2.4578651685393305,240796.36653386455,7.933792341982793,35.06417415649048,19.59703554343939,54.4019606153614,0.3544610897467275,646.8890259959705,616.6870450960158,566.2919995117187,554.8854989624024,532.5810005187989,82,Health Technology,Pharmaceuticals: Major
GUJTHEM.NS,452.8999938964844,479.0,-5.448853048750657,231293.04761904763,9.64774416686085,25.093221700498013,16.93777644490455,55.84996021478241,0.33404735776170025,426.2425088097666,409.4002904519999,380.1009997558594,381.77760009765626,361.4315000915527,81,Health Technology,Pharmaceuticals: Major
GRWRHITECH.NS,6930.5,7990.0,-13.260325406758444,81559.94,-2.9001751313485147,-0.6094937616520912,11.638208762886592,76.3755324538538,0.33629759344942234,7103.130667147806,7107.643853234687,7047.75,6284.4769995117185,4959.6080004882815,81,Process Industries,Chemicals: Specialty
CAPLIPOINT.NS,2731.800048828125,2877.300048828125,-5.056824020117734,117666.84738955823,8.516729752979014,6.126410985938846,18.290472172259655,64.41682805479066,0.3333082804607983,2677.9074200484156,2623.6267032914125,2582.0840087890624,2320.129040527344,2047.8738708496094,81,Health Technology,Pharmaceuticals: Major
UNICHEMLAB.NS,540.9500122070312,687.2000122070312,-21.282013591690617,257621.65338645419,-2.7680352394528818,6.664698554141335,16.93687960868364,66.75401429867097,0.32838805788956454,548.8709372968843,542.548529046315,539.6939971923828,466.39399810791014,425.8897492980957,81,Health Technology,Pharmaceuticals: Major
MAHASTEEL.NS,1242.300048828125,1421.0,-12.575647513854681,19435.483870967742,-9.519297244856151,18.732676178264885,38.1715140208436,49.53058101605316,0.34058292123841705,1266.0012840887537,1202.6865898913422,1001.5579931640625,929.5059979248047,882.8292489624023,81,Non-Energy Minerals,Steel
JINDALSAW.NS,306.79998779296875,319.5,-3.974964697036387,4214392.166666667,-0.7601507843802535,12.15499962850104,28.63731144359276,56.34548743746728,0.3348437325532692,304.6033440948392,296.0267515857007,275.3519989013672,257.8168817138672,218.41826721191407,81,Non-Energy Minerals,Steel
CLEANMAX.NS,1421.5999755859375,1536.0,-7.447918256123865,352650.7633587786,13.77350744985495,10.03095786268866,10.66479858350542,65.90033085341662,0.329431142339415,1317.5619823497923,1297.516383781204,1302.7380004882812,1258.2594995117188,,81,Utilities,Alternative Power Generation
JTLIND.NS,89.0999984741211,94.0,-5.212767580722244,4006189.273809524,-3.5714318152187063,16.030729797926856,18.815843462196757,63.30644470573379,0.3381633369901605,88.01245712689648,84.84807982271501,79.22699996948242,76.89439994812011,69.30109991073608,81,Non-Energy Minerals,Steel
