Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,Days_Since_Peak,Max_Base_DD,Prior_Leg_Gain,Vol_Dry_Up,RS_Percentile
BLUSPRING.NS,,139.8000030517578,,544611.486055777,,,,,,131.1662756165121,127.40748819449415,118.26820037841797,100.4591003036499,80.65090015411377,5,-13.626611327544092,22.929941249478027,False,0
BOROLTD.NS,,397.95001220703125,,226113.70916334662,,,,,,253.8695221308917,250.59784935864266,243.68420013427735,238.54630004882813,250.85074989318846,241,-46.2922504909116,5.765945129883043,False,0
BORORENEW.NS,,721.0,,683182.7817460317,,,,,,507.4803432233101,520.6263342716653,563.4560021972657,552.9405023193359,522.9242514038086,210,-48.07212289923933,19.553757098741297,False,0
BOROSCI.NS,,180.8000030517578,,137556.66135458168,,,,,,128.6943452421666,130.9573939967004,143.40140045166015,141.84990028381347,127.58979999542237,54,-32.350666209015536,48.67021011991817,True,0
BOSCHLTD.NS,,50000.0,,32655.613545816734,,,,,,48300.153188146585,47581.11689977091,44474.909296875,41009.722265625,38079.460078125,9,-7.179999999999998,19.47543934992666,False,0
BRIGADE.NS,,799.2478861619728,,703309.8924302789,,,,,,662.4697935229103,644.4673545108118,590.3093096923828,559.4675115966797,571.8004234313964,216,-43.79763359693989,11.073056217604638,False,0
BRIGHOTEL.NS,,88.2699966430664,,181802.708,,,,,,57.814083998147446,58.65574028874165,60.5602001953125,61.98330020904541,63.468100185394285,246,-38.41621991879669,2.5260393166371298,False,0
BRITANNIA.NS,,6215.976836613289,,342899.13095238095,,,,,,5132.667612356042,5225.151050427263,5343.196044921875,5303.5003125,5541.645715332032,251,-20.325979427783192,0.0,False,0
BUILDPRO.NS,,1380.0,,85665.36686390532,,,,,,1279.2044322470167,1270.8316549356377,1243.475997314453,1163.0093609619141,,28,-13.60869919044384,23.7074099095667,False,0
CANFINHOME.NS,,962.6932158005569,,231187.54183266932,,,,,,797.656839989131,805.970684193593,835.8540002441406,843.7173376464843,860.4236380004883,178,-20.535254610257425,8.06258402211386,False,0
CANHLIFE.NS,,166.24617118007782,,1960571.1982378855,,,,,,153.21442260204793,152.69122966056895,149.73972930908204,144.30459442138672,142.93806999206544,38,-16.011759261651527,10.396281183091883,True,0
CANTABIL.NS,,319.6677867610962,,223703.4497991968,,,,,,239.9038944410333,239.88920579973203,243.91854583740235,235.7839225769043,249.59715675354005,148,-34.97447195971165,8.966209235026646,True,0
CAPITALSFB.NS,,318.27334486330085,,40442.144,,,,,,279.50583186955566,282.7330544097008,290.5679998779297,282.5483781433106,268.39725273132325,90,-18.473896855927087,15.640917043122492,True,0
BHAGCHEM.NS,,316.8999938964844,,151304.37751004015,,,,,,267.5194061775782,272.75235164466926,278.65779174804686,268.9585577392578,242.37020721435547,28,-19.02808108373324,27.116219222240634,True,0
BFINVEST.NS,,584.7000122070312,,69415.344,,,,,,452.9038057107372,454.2367769982042,460.4860009765625,439.86499084472655,414.25344192504883,43,-25.979138232047372,36.33807038619297,True,0
AURIONPRO.NS,,1292.4982061202147,,202396.6349206349,,,,,,682.0099966717115,697.3609574751354,756.0480041503906,792.7000030517578,876.1947491455078,247,-48.70399070106449,1.9962804649775068,False,0
BETA.NS,,2807.89990234375,,20947.504,,,,,,2183.4055133269076,2238.816966345597,2292.801982421875,1922.6569897460938,1664.3239959716798,21,-26.172581926098225,36.713320506755466,True,0
AURUM.NS,,264.6400146484375,,208654.5498007968,,,,,,225.02893803246374,226.13660661107986,227.3427996826172,207.67080001831056,192.04484977722169,41,-22.40402254499797,42.53566266084074,True,0
AVALON.NS,,2400.0,,368384.5856573705,,,,,,2238.80327764424,2172.6734372451238,1937.274013671875,1700.6955078125,1322.0892556762694,8,-10.86249796549479,36.624263553258764,False,0
AVANTIFEED.NS,,1575.9303166617983,,901633.7051792828,,,,,,817.2988143891,834.6035865172956,892.4432556152344,1033.9053088378905,1039.433923034668,103,-50.36265298474652,7.660600750629398,False,0
